Dep_Time,Arrival_Time,Duration,Total_Stops,date,month,Airline_Air India,Airline_IndiGo,Airline_Jet Airways,Airline_Multiple carriers,Airline_SpiceJet,Source_Banglore,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Delhi,Price
18,20,140,0,27,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11982
9,13,270,1,6,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5264
6,9,190,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8001
20,19,1410,2,6,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10651
16,20,1640,1,24,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
10,22,755,1,27,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6601
19,19,1455,1,21,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6587
13,14,80,0,21,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3173
10,13,165,0,5,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5228
7,10,180,0,21,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5769
8,19,660,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
6,19,810,2,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13014
22,1,170,0,6,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3359
21,24,175,0,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6722
10,12,165,0,18,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4462
5,16,675,1,3,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6171
6,20,875,2,21,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12303
12,2,835,1,21,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7695
11,2,845,1,24,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5684
17,8,905,1,6,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8366
12,14,135,0,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19630
14,5,900,1,3,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13502
21,10,775,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14781
7,16,540,1,6,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6513
7,19,735,1,6,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9929
18,2,460,2,6,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18275
6,9,1640,1,4,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4487
21,23,85,0,15,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2754
6,8,80,0,27,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2575
16,21,330,1,6,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8224
20,8,705,1,3,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8991
6,9,195,0,24,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5000
19,20,1495,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8529
6,9,1640,1,3,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14042
11,14,175,0,24,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4030
19,12,1025,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
21,0,160,0,5,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
18,2,480,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7308
17,20,180,0,5,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
9,13,1655,1,24,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
21,4,450,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
17,16,1375,2,3,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12778
5,13,515,1,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14871
13,19,1795,2,21,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8708
20,18,1335,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
6,7,80,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4129
21,0,160,0,18,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
8,11,180,0,5,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
7,19,730,1,21,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7832
10,12,155,0,18,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3859
8,19,705,1,6,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9001
17,20,155,0,5,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4878
3,4,90,0,5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2754
7,10,160,0,27,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4668
10,13,155,0,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5216
6,4,1375,2,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10368
7,21,880,2,3,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8146
13,4,925,1,27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12242
8,15,435,1,15,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9134
13,9,1210,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10939
11,8,1245,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11753
17,20,150,0,24,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4174
20,20,1430,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
16,19,1620,1,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
6,12,330,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9899
9,21,710,1,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14871
13,16,135,0,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7295
19,19,1470,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13465
18,20,140,0,21,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3543
19,2,390,1,27,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7198
8,4,1225,1,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
15,18,155,0,15,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4148
15,18,175,0,27,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8016
23,4,335,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
15,17,150,0,15,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3841
10,0,885,1,3,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11507
8,21,740,1,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14781
18,19,1530,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16079
23,4,335,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
8,19,705,1,3,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15353
18,21,175,0,24,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7303
15,21,340,1,24,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6197
9,13,245,1,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8996
14,22,480,1,21,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6528
21,24,165,0,4,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4239
20,23,160,0,3,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4148
21,0,175,0,24,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3971
8,24,955,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5192
13,13,1390,2,4,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9483
12,19,440,2,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18804
5,8,170,0,18,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5201
12,19,450,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16079
20,23,180,0,15,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
18,2,465,1,27,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6795
10,11,1520,1,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10953
15,2,625,2,24,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15965
13,19,1820,2,4,9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9968
22,1,155,0,6,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
10,19,540,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16079
21,13,910,2,6,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11507
9,14,1700,2,6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11542
18,21,180,0,24,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
6,9,165,0,27,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4544
5,10,295,1,15,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6496
21,0,160,0,15,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
11,9,1330,1,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13439
18,4,610,1,27,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6540
24,2,170,0,6,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4591
16,21,260,1,18,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4437
20,7,660,1,21,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6151
18,21,180,0,21,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7754
14,13,1355,1,24,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
19,22,185,0,6,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8016
7,10,160,0,24,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4781
12,14,170,0,27,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4668
12,9,1265,1,3,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14594
17,5,710,1,24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14231
5,7,1535,1,15,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8425
7,22,925,1,6,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9646
15,17,145,0,3,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7295
7,10,220,1,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5162
18,21,175,0,3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6860
6,9,190,0,15,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6216
8,19,710,1,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5192
20,23,170,0,4,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
10,12,170,0,4,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3919
19,21,90,0,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2754
8,19,690,1,5,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9315
10,19,530,1,27,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11667
8,5,1215,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6224
9,6,1210,2,24,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13349
17,9,965,1,18,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11087
13,2,755,1,3,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15603
20,13,1025,2,5,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15129
17,20,180,0,4,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
7,23,930,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8452
8,19,690,1,6,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12524
18,20,140,0,27,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3384
19,19,1425,1,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
13,15,90,0,18,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1965
22,1,155,0,18,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4804
18,19,1485,1,27,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16079
21,19,1295,2,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13292
8,13,330,1,5,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6751
7,19,735,1,15,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8669
18,2,485,1,3,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14871
14,19,300,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
10,12,170,0,6,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3919
13,19,385,1,3,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36983
20,22,140,0,6,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597
17,20,165,0,3,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10741
17,6,765,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11432
19,11,950,1,3,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11087
10,13,1620,2,6,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13292
5,8,1585,3,15,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10493
8,11,175,0,3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7631
7,8,1490,2,6,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13381
20,5,520,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13731
6,8,1545,2,21,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11911
24,2,170,0,18,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4591
13,19,375,1,6,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14848
9,19,630,1,6,12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8266
17,19,1560,2,18,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12392
19,12,1025,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13044
7,4,1280,1,21,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12898
23,4,335,1,21,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12242
10,13,170,0,18,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3943
20,22,1550,1,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11105
21,9,730,1,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14388
20,13,1025,2,18,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13014
10,19,510,1,3,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15411
20,19,1385,1,3,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16289
7,16,560,1,15,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6442
8,16,475,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
10,12,90,0,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5678
24,2,170,0,4,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6906
10,12,135,0,21,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3543
9,19,600,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
16,19,155,0,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11793
12,19,465,1,15,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14323
21,0,175,0,4,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3971
20,23,1580,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8452
7,10,160,0,4,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5403
10,21,660,1,5,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13727
10,5,1165,2,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12639
15,18,175,0,18,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5198
20,22,165,0,6,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4878
20,19,1395,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12373
7,16,540,1,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8552
15,18,190,0,21,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6741
13,19,385,1,4,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6481
11,19,520,1,6,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7354
21,24,170,0,21,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5228
8,21,740,1,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
7,12,320,1,18,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6347
8,12,240,1,15,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5013
19,5,585,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
18,21,175,0,4,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4823
17,19,1580,2,24,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13381
10,12,135,0,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3543
19,5,585,1,15,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
19,20,1495,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7064
7,19,715,1,6,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10262
11,19,500,2,6,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13013
19,13,1045,2,27,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15339
12,14,170,0,18,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4937
5,12,425,1,6,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6818
22,19,1275,2,18,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10441
14,19,300,1,4,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5177
12,14,145,0,27,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3858
21,2,315,1,18,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6534
10,2,910,1,15,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6795
8,19,705,1,6,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9736
20,23,180,0,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
18,23,295,1,24,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4957
6,9,165,0,3,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7648
15,17,150,0,15,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3873
19,5,585,1,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14388
17,20,160,0,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5618
19,2,390,1,6,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7408
17,22,330,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13774
7,10,160,0,5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4668
18,4,2045,2,21,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13082
4,19,925,1,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8669
16,2,570,1,24,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6316
22,4,365,1,3,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12583
16,19,160,0,3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7923
7,13,350,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7378
20,22,165,0,6,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4878
16,20,1640,1,18,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10844
8,11,180,0,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7229
6,11,315,1,21,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6297
20,12,960,1,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8529
14,21,420,1,18,5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13727
9,17,520,1,24,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6643
10,19,540,1,5,9,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10197
22,1,140,0,21,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4911
5,8,140,0,3,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6482
9,15,380,1,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26890
19,24,265,1,18,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3717
13,16,140,0,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3597
11,22,665,2,18,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10846
6,23,1015,1,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14069
23,13,825,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5177
6,8,1545,2,3,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14641
9,22,835,1,6,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6442
18,23,315,1,21,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5704
14,9,1155,1,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9663
21,4,450,1,6,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14714
10,19,540,1,4,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5406
20,20,1440,1,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8610
